osste_question_bank_v2
id,category,question,emotion_tags,followup_type,depth_level,locale_variant
241,"Dreams, Future & Aspirations",What dreams still keep you awake at night—and why?,hope|vision|motivation,future|why_how|plan,2,en-US
242,"Dreams, Future & Aspirations",What would your perfect day look like ten years from now?,hope|vision|motivation,future|why_how|plan,2,en-US
243,"Dreams, Future & Aspirations",Where do you hope to live in the future?,hope|vision|motivation,future|why_how|plan,2,en-US
244,"Dreams, Future & Aspirations",What kind of person do you want to become?,hope|vision|motivation,future|why_how|plan,2,en-US
245,"Dreams, Future & Aspirations",What does fulfillment look like to you?,hope|vision|motivation,future|why_how|plan,2,en-US
246,"Dreams, Future & Aspirations",Who do you hope to grow old with?,hope|vision|motivation,future|why_how|plan,2,en-US
247,"Dreams, Future & Aspirations",What experiences do you still want to have?,hope|vision|motivation,future|why_how|plan,2,en-US
248,"Dreams, Future & Aspirations",What big risk would you take if fear weren’t a factor?,hope|vision|motivation,future|why_how|plan,2,en-US
249,"Dreams, Future & Aspirations",What change do you want to see in your community or world?,hope|vision|motivation,future|why_how|plan,2,en-US
250,"Dreams, Future & Aspirations",What skill are you committed to developing next?,hope|vision|motivation,future|why_how|plan,2,en-US
251,"Dreams, Future & Aspirations",What legacy project do you want to start?,hope|vision|motivation,future|why_how|plan,2,en-US
252,"Dreams, Future & Aspirations",What would make future-you proud of present-you?,hope|vision|motivation,future|why_how|plan,2,en-US
253,"Dreams, Future & Aspirations",What do you want your relationships to feel like in the future?,hope|vision|motivation,future|why_how|plan,2,en-US
254,"Dreams, Future & Aspirations",What habits are you building for your future self?,hope|vision|motivation,future|why_how|plan,2,en-US
255,"Dreams, Future & Aspirations",What’s on your life bucket list—and why those items?,hope|vision|motivation,future|why_how|plan,2,en-US
256,"Dreams, Future & Aspirations",How do you want to be remembered by the people you love?,hope|vision|motivation,future|why_how|plan,2,en-US
257,"Dreams, Future & Aspirations",What financial or career goals matter most now?,hope|vision|motivation,future|why_how|plan,2,en-US
258,"Dreams, Future & Aspirations",What would you do if you knew you could not fail?,hope|vision|motivation,future|why_how|plan,2,en-US
259,"Dreams, Future & Aspirations",What chapter do you want to write next in your story?,hope|vision|motivation,future|why_how|plan,2,en-US
260,"Dreams, Future & Aspirations",How do you hope your story inspires others?,hope|vision|motivation,future|why_how|plan,2,en-US
261,Life Lessons & Wisdom,What is the most important lesson life has taught you?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
262,Life Lessons & Wisdom,"If you could start over, what would you do differently?",gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
263,Life Lessons & Wisdom,What advice would you give your younger self?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
264,Life Lessons & Wisdom,What’s something most people learn the hard way?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
265,Life Lessons & Wisdom,What belief did you let go of that set you free?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
266,Life Lessons & Wisdom,What would you tell someone going through what you did?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
267,Life Lessons & Wisdom,What truth do you wish you learned sooner?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
268,Life Lessons & Wisdom,What mistake turned into your greatest teacher?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
269,Life Lessons & Wisdom,How do you define courage now?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
270,Life Lessons & Wisdom,How do you practice self-compassion?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
271,Life Lessons & Wisdom,What boundary changed your life for the better?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
272,Life Lessons & Wisdom,What does success mean now vs. ten years ago?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
273,Life Lessons & Wisdom,What are you most grateful for and why?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
274,Life Lessons & Wisdom,What surprised you about adulthood?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
275,Life Lessons & Wisdom,What’s the best piece of advice you ever received?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
276,Life Lessons & Wisdom,How do you recover when things go wrong?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
277,Life Lessons & Wisdom,What do you hope people say about you at your 90th birthday?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
278,Life Lessons & Wisdom,What challenge would you thank your past self for facing?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
279,Life Lessons & Wisdom,What are you still learning to accept?,gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
280,Life Lessons & Wisdom,"What does a ""good life"" look like to you?",gratitude|clarity|humility,reflection|why_how|zoom_out,2,en-US
281,"Health, Body & Wellbeing",When have you felt strongest in your body?,care|energy|recovery,narrative|why_how|grounding,2,en-US
282,"Health, Body & Wellbeing",What does taking care of yourself look like today?,care|energy|recovery,narrative|why_how|grounding,2,en-US
283,"Health, Body & Wellbeing",What role does movement or sport play in your life?,care|energy|recovery,narrative|why_how|grounding,2,en-US
284,"Health, Body & Wellbeing",How has your relationship with your body changed over time?,care|energy|recovery,narrative|why_how|grounding,2,en-US
285,"Health, Body & Wellbeing",What’s a health scare that changed your habits?,care|energy|recovery,narrative|why_how|grounding,2,en-US
286,"Health, Body & Wellbeing",What daily ritual helps your mental health most?,care|energy|recovery,narrative|why_how|grounding,2,en-US
287,"Health, Body & Wellbeing",What’s your sleep like—and what helps it?,care|energy|recovery,narrative|why_how|grounding,2,en-US
288,"Health, Body & Wellbeing",Who do you rely on when your wellbeing dips?,care|energy|recovery,narrative|why_how|grounding,2,en-US
289,"Health, Body & Wellbeing",What does rest mean to you beyond sleep?,care|energy|recovery,narrative|why_how|grounding,2,en-US
290,"Health, Body & Wellbeing",What foods make you feel nourished?,care|energy|recovery,narrative|why_how|grounding,2,en-US
291,"Health, Body & Wellbeing",How do you handle stress physically and emotionally?,care|energy|recovery,narrative|why_how|grounding,2,en-US
292,"Health, Body & Wellbeing",When did you learn to say no for your health?,care|energy|recovery,narrative|why_how|grounding,2,en-US
293,"Health, Body & Wellbeing",What does balance mean for your lifestyle?,care|energy|recovery,narrative|why_how|grounding,2,en-US
294,"Health, Body & Wellbeing",How do you rebuild after burnout?,care|energy|recovery,narrative|why_how|grounding,2,en-US
295,"Health, Body & Wellbeing",What’s a joyfully healthy moment you remember?,care|energy|recovery,narrative|why_how|grounding,2,en-US
296,"Health, Body & Wellbeing",What does aging mean to you?,care|energy|recovery,narrative|why_how|grounding,2,en-US
297,"Health, Body & Wellbeing",What message would you send your body with gratitude?,care|energy|recovery,narrative|why_how|grounding,2,en-US
298,"Health, Body & Wellbeing",How do you care for your future self’s health?,care|energy|recovery,narrative|why_how|grounding,2,en-US
299,"Health, Body & Wellbeing",What habit had the biggest payoff for wellbeing?,care|energy|recovery,narrative|why_how|grounding,2,en-US
300,"Health, Body & Wellbeing",Who modeled healthy living for you?,care|energy|recovery,narrative|why_how|grounding,2,en-US
301,"Identity, Culture & Belonging",What parts of your identity feel most central to who you are?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
302,"Identity, Culture & Belonging",How has your cultural background shaped your life?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
303,"Identity, Culture & Belonging",What traditions or rituals define where you come from?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
304,"Identity, Culture & Belonging",When did you feel most at home in a community?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
305,"Identity, Culture & Belonging",Have you ever felt like an outsider—what helped you belong?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
306,"Identity, Culture & Belonging",What languages or dialects feel like home to you?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
307,"Identity, Culture & Belonging",What stories were passed down in your family or culture?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
308,"Identity, Culture & Belonging",What stereotype did you have to challenge in your life?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
309,"Identity, Culture & Belonging",What do you wish people understood about your background?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
310,"Identity, Culture & Belonging",What holidays or festivals carry deep meaning for you?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
311,"Identity, Culture & Belonging",How do you honor your roots in your daily life?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
312,"Identity, Culture & Belonging",What did you learn from living between cultures or places?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
313,"Identity, Culture & Belonging",Who helped you embrace your identity more fully?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
314,"Identity, Culture & Belonging",What foods taste like home—why?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
315,"Identity, Culture & Belonging",What place holds your family history?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
316,"Identity, Culture & Belonging",How do you celebrate your identity with others?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
317,"Identity, Culture & Belonging",What aspects of your identity evolved over time?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
318,"Identity, Culture & Belonging",What values from your culture guide you today?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
319,"Identity, Culture & Belonging",What does belonging feel like in your body?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
320,"Identity, Culture & Belonging",What do you hope future generations carry forward?,pride|belonging|curiosity,narrative|why_how|contrast,2,en-US
321,"Money, Home & Lifestyle",What did your family teach you about money growing up?,security|freedom|comfort,narrative|why_how|plan,2,en-US
322,"Money, Home & Lifestyle",How has your relationship with money changed over time?,security|freedom|comfort,narrative|why_how|plan,2,en-US
323,"Money, Home & Lifestyle",What financial decision are you proud of?,security|freedom|comfort,narrative|why_how|plan,2,en-US
324,"Money, Home & Lifestyle",What’s a money mistake you learned from?,security|freedom|comfort,narrative|why_how|plan,2,en-US
325,"Money, Home & Lifestyle","What does ""home"" mean to you now?",security|freedom|comfort,narrative|why_how|plan,2,en-US
326,"Money, Home & Lifestyle",What rituals make your living space feel like yours?,security|freedom|comfort,narrative|why_how|plan,2,en-US
327,"Money, Home & Lifestyle",What was the first big purchase you saved for?,security|freedom|comfort,narrative|why_how|plan,2,en-US
328,"Money, Home & Lifestyle",How do you budget or plan for your goals?,security|freedom|comfort,narrative|why_how|plan,2,en-US
329,"Money, Home & Lifestyle",What’s your philosophy on spending vs. saving?,security|freedom|comfort,narrative|why_how|plan,2,en-US
330,"Money, Home & Lifestyle",How do you define a rich life that isn’t about money?,security|freedom|comfort,narrative|why_how|plan,2,en-US
331,"Money, Home & Lifestyle",What neighborhood or city felt like the right fit—why?,security|freedom|comfort,narrative|why_how|plan,2,en-US
332,"Money, Home & Lifestyle",What is your dream home environment like?,security|freedom|comfort,narrative|why_how|plan,2,en-US
333,"Money, Home & Lifestyle",What do you collect or care for in your home?,security|freedom|comfort,narrative|why_how|plan,2,en-US
334,"Money, Home & Lifestyle",How do you host or welcome people into your space?,security|freedom|comfort,narrative|why_how|plan,2,en-US
335,"Money, Home & Lifestyle",What financial goal are you working toward now?,security|freedom|comfort,narrative|why_how|plan,2,en-US
336,"Money, Home & Lifestyle",What does generosity look like in your life?,security|freedom|comfort,narrative|why_how|plan,2,en-US
337,"Money, Home & Lifestyle",What money beliefs did you unlearn?,security|freedom|comfort,narrative|why_how|plan,2,en-US
338,"Money, Home & Lifestyle",How do you want to feel when you open your bank app?,security|freedom|comfort,narrative|why_how|plan,2,en-US
339,"Money, Home & Lifestyle",What role does work play in funding your dreams?,security|freedom|comfort,narrative|why_how|plan,2,en-US
340,"Money, Home & Lifestyle",What would you teach a teenager about money?,security|freedom|comfort,narrative|why_how|plan,2,en-US
341,Migration & New Beginnings,When did you first move away from your original home?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
342,Migration & New Beginnings,What pushed you to leave—and what pulled you to the new place?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
343,Migration & New Beginnings,What did you miss most about the place you left?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
344,Migration & New Beginnings,What was your first impression when you arrived?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
345,Migration & New Beginnings,Who helped you feel at home in the new place?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
346,Migration & New Beginnings,What surprised you most about the new culture or city?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
347,Migration & New Beginnings,What was the hardest part about starting over?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
348,Migration & New Beginnings,What small ritual made the new place feel like home?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
349,Migration & New Beginnings,What did you carry with you that held meaning?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
350,Migration & New Beginnings,What language or dialect shifts did you experience?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
351,Migration & New Beginnings,How did you stay connected to your roots?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
352,Migration & New Beginnings,"What moment made you feel, “I belong here now”?",longing|hope|adaptation,narrative|timeline|contrast,2,en-US
353,Migration & New Beginnings,What was your first holiday season like in the new place?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
354,Migration & New Beginnings,How did your identity change after moving?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
355,Migration & New Beginnings,What advice would you give someone moving today?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
356,Migration & New Beginnings,What document or process was most stressful to handle?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
357,Migration & New Beginnings,What memory of the journey itself stands out?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
358,Migration & New Beginnings,What foods or smells helped with homesickness?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
359,Migration & New Beginnings,What do you still hope to build in this new chapter?,longing|hope|adaptation,narrative|timeline|contrast,2,en-US
360,Migration & New Beginnings,"If you returned today, what would you do first?",longing|hope|adaptation,narrative|timeline|contrast,2,en-US
361,Entrepreneurship & Ambition,What inspired your very first business idea?,drive|risk|resilience,narrative|why_how|plan,2,en-US
362,Entrepreneurship & Ambition,What problem in the world do you feel called to solve?,drive|risk|resilience,narrative|why_how|plan,2,en-US
363,Entrepreneurship & Ambition,What was the moment you decided to bet on yourself?,drive|risk|resilience,narrative|why_how|plan,2,en-US
364,Entrepreneurship & Ambition,Who backed you when your idea was just a seed?,drive|risk|resilience,narrative|why_how|plan,2,en-US
365,Entrepreneurship & Ambition,What early customer story kept you going?,drive|risk|resilience,narrative|why_how|plan,2,en-US
366,Entrepreneurship & Ambition,What was a painful lesson that made you better?,drive|risk|resilience,narrative|why_how|plan,2,en-US
367,Entrepreneurship & Ambition,How did you choose your co-founders or first hires?,drive|risk|resilience,narrative|why_how|plan,2,en-US
368,Entrepreneurship & Ambition,What is your philosophy on risk and reward?,drive|risk|resilience,narrative|why_how|plan,2,en-US
369,Entrepreneurship & Ambition,When did you pivot—and why?,drive|risk|resilience,narrative|why_how|plan,2,en-US
370,Entrepreneurship & Ambition,What metric or signal told you that you had product–market fit?,drive|risk|resilience,narrative|why_how|plan,2,en-US
371,Entrepreneurship & Ambition,What’s your favorite scrappy growth story?,drive|risk|resilience,narrative|why_how|plan,2,en-US
372,Entrepreneurship & Ambition,How do you protect your energy as a founder?,drive|risk|resilience,narrative|why_how|plan,2,en-US
373,Entrepreneurship & Ambition,What did failure teach you that success could not?,drive|risk|resilience,narrative|why_how|plan,2,en-US
374,Entrepreneurship & Ambition,What is your north star for the company long-term?,drive|risk|resilience,narrative|why_how|plan,2,en-US
375,Entrepreneurship & Ambition,What partnerships changed your trajectory?,drive|risk|resilience,narrative|why_how|plan,2,en-US
376,Entrepreneurship & Ambition,How do you handle doubt—from others or yourself?,drive|risk|resilience,narrative|why_how|plan,2,en-US
377,Entrepreneurship & Ambition,What’s the most meaningful win you’ve had so far?,drive|risk|resilience,narrative|why_how|plan,2,en-US
378,Entrepreneurship & Ambition,How do you define ‘enough’ as an ambitious person?,drive|risk|resilience,narrative|why_how|plan,2,en-US
379,Entrepreneurship & Ambition,What would you build if resources were unlimited?,drive|risk|resilience,narrative|why_how|plan,2,en-US
380,Entrepreneurship & Ambition,What legacy do you want your venture to leave?,drive|risk|resilience,narrative|why_how|plan,2,en-US
381,"Faith, Philosophy & Meaning",How has your faith or philosophy evolved over time?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
382,"Faith, Philosophy & Meaning",What experiences deepened your sense of meaning?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
383,"Faith, Philosophy & Meaning","When do you feel closest to God, spirit, or purpose?",awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
384,"Faith, Philosophy & Meaning",What questions about life do you return to often?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
385,"Faith, Philosophy & Meaning",Who or what shaped your beliefs the most?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
386,"Faith, Philosophy & Meaning",How do you navigate doubt or spiritual dry seasons?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
387,"Faith, Philosophy & Meaning",What practice brings you peace or clarity?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
388,"Faith, Philosophy & Meaning",What role does gratitude play in your worldview?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
389,"Faith, Philosophy & Meaning",How do you reconcile suffering with your beliefs?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
390,"Faith, Philosophy & Meaning","What book, verse, quote, or idea anchors you?",awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
391,"Faith, Philosophy & Meaning",How do you show kindness in everyday life?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
392,"Faith, Philosophy & Meaning",What does forgiveness look like in action for you?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
393,"Faith, Philosophy & Meaning",When did you change your mind about something big?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
394,"Faith, Philosophy & Meaning",How do you handle disagreement about beliefs with loved ones?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
395,"Faith, Philosophy & Meaning",What ritual or tradition grounds you?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
396,"Faith, Philosophy & Meaning",What gives you hope about the future?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
397,"Faith, Philosophy & Meaning",What do you pray or meditate for most often?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
398,"Faith, Philosophy & Meaning",How do you define a life well-lived?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
399,"Faith, Philosophy & Meaning",What wisdom do you want to pass down?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
400,"Faith, Philosophy & Meaning",Where do you find beauty when life feels heavy?,awe|peace|doubt,reflection|why_how|zoom_out,2,en-US
401,"Military, Service & Duty","What drew you to serve, and how did you decide?",honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
402,"Military, Service & Duty",What was training like—physically and mentally?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
403,"Military, Service & Duty",Who mentored you during your service?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
404,"Military, Service & Duty",What moment demanded the most courage?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
405,"Military, Service & Duty",How did you handle fear in high-pressure situations?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
406,"Military, Service & Duty",What was daily life like while deployed or on duty?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
407,"Military, Service & Duty",What friendship from service became like family?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
408,"Military, Service & Duty",How did service change your views on leadership?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
409,"Military, Service & Duty",What did you learn about discipline and teamwork?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
410,"Military, Service & Duty",What memory from service do you carry with honor?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
411,"Military, Service & Duty",What was hardest to adjust to after returning home?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
412,"Military, Service & Duty",How did service affect your relationships back home?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
413,"Military, Service & Duty",What skills from service help you in civilian life?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
414,"Military, Service & Duty",How do you cope with memories that are difficult?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
415,"Military, Service & Duty",What traditions or rituals from service stayed with you?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
416,"Military, Service & Duty",Who do you remember on days of remembrance—and why?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
417,"Military, Service & Duty",What support made a difference during or after service?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
418,"Military, Service & Duty",What would you tell someone considering enlistment today?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
419,"Military, Service & Duty",How do you continue serving your community now?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
420,"Military, Service & Duty",How did service change your definition of courage?,honor|sacrifice|courage,timeline|narrative|grounding,2,en-US
421,"Technology, Modern Life & Social Media",How has technology changed how you remember and share your life?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
422,"Technology, Modern Life & Social Media",What’s your first memory of being online?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
423,"Technology, Modern Life & Social Media",Which piece of tech had the biggest impact on your daily life?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
424,"Technology, Modern Life & Social Media",How has social media shaped your friendships and identity?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
425,"Technology, Modern Life & Social Media",What do you miss about the offline world?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
426,"Technology, Modern Life & Social Media",What are your boundaries with screens or notifications?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
427,"Technology, Modern Life & Social Media",What’s your most meaningful digital community?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
428,"Technology, Modern Life & Social Media",What’s a time technology brought you closer to someone?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
429,"Technology, Modern Life & Social Media",What privacy or safety habits do you practice online?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
430,"Technology, Modern Life & Social Media",What’s a joyful memory captured on your phone that you revisit?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
431,"Technology, Modern Life & Social Media",How do you curate what you share vs. keep private?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
432,"Technology, Modern Life & Social Media",What’s a tech habit you’re trying to change?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
433,"Technology, Modern Life & Social Media",What app or tool genuinely improved your wellbeing?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
434,"Technology, Modern Life & Social Media",When did a viral trend actually teach you something?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
435,"Technology, Modern Life & Social Media",How do you handle comparison online?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
436,"Technology, Modern Life & Social Media",What role does AI play in your creativity or work?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
437,"Technology, Modern Life & Social Media",What’s a memory you’re glad wasn’t recorded?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
438,"Technology, Modern Life & Social Media","If you could unplug for a month, what would you hope to feel?",connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
439,"Technology, Modern Life & Social Media",What do you hope future tech will make possible?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
440,"Technology, Modern Life & Social Media",How do you balance living the moment with documenting it?,connection|curation|overwhelm,contrast|why_how|narrative,2,en-US
